elektronika,Telefony i akcesoria,Smartfony,APPLE IPHONE 7 32GB iOS 4G LTE - R騜ne kolory,https://allegro.pl/oferta/apple-iphone-7-32gb-ios-4g-lte-rozne-kolory-7300839317,739,105,2.0,8.0
elektronika,Telefony i akcesoria,Smartfony,Smartfon HUAWEI P smart 2019 Midnight Czarny,https://allegro.pl/oferta/smartfon-huawei-p-smart-2019-midnight-czarny-9116408002,599,481,9.0,9.0
elektronika,Telefony i akcesoria,Smartfony,Smartfon APPLE iPhone 7 32GB Czarny,https://allegro.pl/oferta/smartfon-apple-iphone-7-32gb-czarny-9116356360,1299,296,6.0,5.0
elektronika,Telefony i akcesoria,Smartfony,Niebieski Smartfon XIAOMI Redmi 7A 2/16GB Pie,https://allegro.pl/oferta/niebieski-smartfon-xiaomi-redmi-7a-2-16gb-pie-8464184644,344,514,10.0,10.0
elektronika,Telefony i akcesoria,Smartfony,SAMSUNG S10 128GB - WYB紑 KOLOR紟 + GRATISY,https://allegro.pl/oferta/samsung-s10-128gb-wybor-kolorow-gratisy-9191559936,2199,13,0.0,0.0
elektronika,Telefony i akcesoria,Smartwatche,Xiaomi Mi Band 4 OPASKA SPORTOWA + FOLIA GRATIS,https://allegro.pl/oferta/xiaomi-mi-band-4-opaska-sportowa-folia-gratis-8279162971,129,1608,10.0,4.0
elektronika,Telefony i akcesoria,Smartwatche,SMARTBAND OPASKA SPORTOWA SMARTWATCH ZEGAREK M4,https://allegro.pl/oferta/smartband-opaska-sportowa-smartwatch-zegarek-m4-8687678323,39,637,3.0,9.0
elektronika,Telefony i akcesoria,Smartwatche,Smartwatch damski KW10 OLED DESIGN kroki puls cykl,https://allegro.pl/oferta/smartwatch-damski-kw10-oled-design-kroki-puls-cykl-8276311080,209,609,3.0,0.0
elektronika,Telefony i akcesoria,Smartwatche,Smartwatch Zegarek GT08 Smart Watch Android,https://allegro.pl/oferta/smartwatch-zegarek-gt08-smart-watch-android-6225718294,55,188,0.0,9.0
elektronika,Telefony i akcesoria,Smartwatche,SMARTBAND SmartWatch OPASKA ZEGAREK KROKOMIERZ M3,https://allegro.pl/oferta/smartband-smartwatch-opaska-zegarek-krokomierz-m3-8696668726,29,605,3.0,10.0
elektronika,Telefony i akcesoria,Tablety,APPLE IPAD MINI SPACE GRAY 16 GB A1432 KLASA A,https://allegro.pl/oferta/apple-ipad-mini-space-gray-16-gb-a1432-klasa-a-9153859285,499,9,0.0,0.0
elektronika,Telefony i akcesoria,Tablety,TABLET 10'' CALI  IPS  GPS  32 GB  + ETUI Z KLAWIA,https://allegro.pl/oferta/tablet-10-cali-ips-gps-32-gb-etui-z-klawia-8527155738,309,206,10.0,7.0
elektronika,Telefony i akcesoria,Tablety,TABLET 10 CALI IPS 32GB +ETUI Z KLAWIATURA  HDMI,https://allegro.pl/oferta/tablet-10-cali-ips-32gb-etui-z-klawiatura-hdmi-8666201158,269,107,5.0,9.0
elektronika,Telefony i akcesoria,Tablety,Tablet HUAWEI MediaPad T3 10 LTE SIM Szary 16GB,https://allegro.pl/oferta/tablet-huawei-mediapad-t3-10-lte-sim-szary-16gb-8969587824,489,85,4.0,0.0
elektronika,Telefony i akcesoria,Tablety,SUPER!! LENOVO TAB E7 TB-7104F 7" 16GB WI-FI,https://allegro.pl/oferta/super-lenovo-tab-e7-tb-7104f-7-16gb-wi-fi-9184028036,229,13,0.0,10.0
elektronika,Telefony i akcesoria,Akcesoria GSM,TYP-C KABEL QUICK CHARGE 3.0 SZYBKIE ｘDOWANIE,https://allegro.pl/oferta/typ-c-kabel-quick-charge-3-0-szybkie-ladowanie-7865547535,6,2472,10.0,9.0
elektronika,Telefony i akcesoria,Akcesoria GSM,KABEL TYp-C SZYBKIE ｘDOWANIE DΣGI 2m K冉OWY 90�,https://allegro.pl/oferta/kabel-typ-c-szybkie-ladowanie-dlugi-2m-katowy-90-8756844713,19,757,0.0,0.0
elektronika,Telefony i akcesoria,Akcesoria GSM,KABEL LIGHTNING USB DO IPHONE QUICK CHARGE 3.0,https://allegro.pl/oferta/kabel-lightning-usb-do-iphone-quick-charge-3-0-7865554451,7,817,0.0,8.0
elektronika,Telefony i akcesoria,Akcesoria GSM,MICRO USB KABEL QUICK CHARGE SZYBKIE ｘDOWANIE,https://allegro.pl/oferta/micro-usb-kabel-quick-charge-szybkie-ladowanie-7865532161,4,1834,6.0,10.0
elektronika,Telefony i akcesoria,Akcesoria GSM,SZYBKA 3.1A SAMOCHODOWA ｘDOWARKA QUALCOMM QC 3.0,https://allegro.pl/oferta/szybka-3-1a-samochodowa-ladowarka-qualcomm-qc-3-0-7863254783,8,1768,6.0,7.0
elektronika,Komputery,Laptopy,Lenovo ThinkPad X131E 4GB 250GB HDMI USB 3.0 W7/10,https://allegro.pl/oferta/lenovo-thinkpad-x131e-4gb-250gb-hdmi-usb-3-0-w7-10-8931520914,569,46,8.0,10.0
elektronika,Komputery,Laptopy,Apple MacBook AIR a1465 Core i5 4GB 128GB SSD,https://allegro.pl/oferta/apple-macbook-air-a1465-core-i5-4gb-128gb-ssd-8891018472,1827,25,2.0,0.0
elektronika,Komputery,Laptopy,Lenovo ThinkPad T460 |i5|8GB|256GB SSD|Win10|FHD,https://allegro.pl/oferta/lenovo-thinkpad-t460-i5-8gb-256gb-ssd-win10-fhd-8263302633,1572,47,8.0,2.0
elektronika,Komputery,Laptopy,Laptop Dell Latitude i7 8GB 128 SSD W10 Ultrabook,https://allegro.pl/oferta/laptop-dell-latitude-i7-8gb-128-ssd-w10-ultrabook-8744017189,1049,20,0.0,6.0
elektronika,Komputery,Laptopy,HIT! Laptop do nauki pracy Intel 8 GB SSD WIN10,https://allegro.pl/oferta/hit-laptop-do-nauki-pracy-intel-8-gb-ssd-win10-9179805966,1399,52,10.0,3.0
elektronika,Komputery,Komputery stacjonarne,ZESTAW GRACZA i7 RX-580 16GB +MONITOR 24 +GRATIS,https://allegro.pl/oferta/zestaw-gracza-i7-rx-580-16gb-monitor-24-gratis-8465324994,2889,83,10.0,0.0
elektronika,Komputery,Komputery stacjonarne,Komputer RYZEN 12 RDZENI 16GB RX VEGA SSD480 Win10,https://allegro.pl/oferta/komputer-ryzen-12-rdzeni-16gb-rx-vega-ssd480-win10-8932438527,1649,50,6.0,5.0
elektronika,Komputery,Komputery stacjonarne,ZESTAW DO GIER! INTEL I7 8GB 500GB + AOC LED 24',https://allegro.pl/oferta/zestaw-do-gier-intel-i7-8gb-500gb-aoc-led-24-7932556890,1990,15,1.0,4.0
elektronika,Komputery,Komputery stacjonarne,DO GIER Hammet 4x2 5GHz 8GB 240GB SSD GRAFIKA 2GB,https://allegro.pl/oferta/do-gier-hammet-4x2-5ghz-8gb-240gb-ssd-grafika-2gb-7781259837,799,9,0.0,8.0
elektronika,Komputery,Komputery stacjonarne,KOMPUTER DO GIER QUAD CORE 8GB 320GB GRAFIKA 1GB,https://allegro.pl/oferta/komputer-do-gier-quad-core-8gb-320gb-grafika-1gb-7449413928,399,47,5.0,10.0
elektronika,Komputery,Drukarki i skanery,Drukarka  skaner Canon MG2550 / S,https://allegro.pl/oferta/drukarka-skaner-canon-mg2550-s-7489321999,79,113,2.0,10.0
elektronika,Komputery,Drukarki i skanery,Drukarka HP Deskjet 3720 tusz nr 304,https://allegro.pl/oferta/drukarka-hp-deskjet-3720-tusz-nr-304-8424605164,159,286,5.0,9.0
elektronika,Komputery,Drukarki i skanery,URZ主ZENIE WIELOFUNKCYJNE HP ENVY 4500 DUPLEX WIFI,https://allegro.pl/oferta/urzadzenie-wielofunkcyjne-hp-envy-4500-duplex-wifi-9141930306,259,138,2.0,7.0
elektronika,Komputery,Drukarki i skanery,Drukarka skaner HP DeskJet 2630 + AirPrint i wi-fi,https://allegro.pl/oferta/drukarka-skaner-hp-deskjet-2630-airprint-i-wi-fi-7660820654,319,581,10.0,6.0
elektronika,Komputery,Drukarki i skanery,DRUKARKA 3D ANET A6,https://allegro.pl/oferta/drukarka-3d-anet-a6-9201245764,699,13,0.0,0.0
elektronika,Komputery,Podzespo造 komputerowe,Asus Radeon Expedition RX570  4GB. Gw.,https://allegro.pl/oferta/asus-radeon-expedition-rx570-4gb-gw-8939227173,439,99,6.0,4.0
elektronika,Komputery,Podzespo造 komputerowe,Karta Graficzna XFX AMD Radeon RX 580 OC 8GB GDDR5,https://allegro.pl/oferta/karta-graficzna-xfx-amd-radeon-rx-580-oc-8gb-gddr5-8970690643,692,154,10.0,0.0
elektronika,Komputery,Podzespo造 komputerowe,Sapphire Rx 470 8GB  Uefi  Quad Firmware. Gw.,https://allegro.pl/oferta/sapphire-rx-470-8gb-uefi-quad-firmware-gw-9112709552,379,102,7.0,5.0
elektronika,Komputery,Podzespo造 komputerowe,Karta Graficzna ASUS RX 480 8GB Strix Gaming OC,https://allegro.pl/oferta/karta-graficzna-asus-rx-480-8gb-strix-gaming-oc-9215869112,499,5,0.0,3.0
elektronika,Komputery,Podzespo造 komputerowe,PΧTA G�WNA MS-7848 i3 i5 i7 DDR3 SATA3 s.1150,https://allegro.pl/oferta/plyta-glowna-ms-7848-i3-i5-i7-ddr3-sata3-s-1150-6122904776,89,126,8.0,10.0
elektronika,Telewizory i akcesoria,Telewizory,TELEWIZOR 32'' OPTICUM 32MH2500 DVB-T2 H.265 HDMI,https://allegro.pl/oferta/telewizor-32-opticum-32mh2500-dvb-t2-h-265-hdmi-9029281305,399,806,10.0,10.0
elektronika,Telewizory i akcesoria,Telewizory,LEVEL HD 8232 Telewizor LED HD-Ready 32 cale,https://allegro.pl/oferta/level-hd-8232-telewizor-led-hd-ready-32-cale-8834797336,398,413,5.0,10.0
elektronika,Telewizory i akcesoria,Telewizory,TELEWIZOR LED 32 SKYMASTER 32SH4530 HD USB HDMI !,https://allegro.pl/oferta/telewizor-led-32-skymaster-32sh4530-hd-usb-hdmi-8545024761,469,28,0.0,9.0
elektronika,Telewizory i akcesoria,Telewizory,Telewizor Lin LED 32LHD1220 SMART TV WIFI,https://allegro.pl/oferta/telewizor-lin-led-32lhd1220-smart-tv-wifi-9017599778,549,225,3.0,9.0
elektronika,Telewizory i akcesoria,Telewizory,Telewizor Samsung UE 50RU7172UXXH 4K LED 50 cali,https://allegro.pl/oferta/telewizor-samsung-ue-50ru7172uxxh-4k-led-50-cali-8634240967,1565,175,2.0,0.0
elektronika,Telewizory i akcesoria,Projektory,RZUTNIK PROJEKTOR OVERMAX MULTIPIC 2.3 LED HD WIFI,https://allegro.pl/oferta/rzutnik-projektor-overmax-multipic-2-3-led-hd-wifi-6120313413,369,117,10.0,9.0
elektronika,Telewizory i akcesoria,Projektory,RZUTNIK PROJEKTOR OVERMAX MULTIPIC 3.5 LED HD WiFi,https://allegro.pl/oferta/rzutnik-projektor-overmax-multipic-3-5-led-hd-wifi-8534011147,549,62,5.0,7.0
elektronika,Telewizory i akcesoria,Projektory,RZUTNIK PROJEKTOR LED FULL HD 1080P ANDROID 2019,https://allegro.pl/oferta/rzutnik-projektor-led-full-hd-1080p-android-2019-8195185883,1199,38,3.0,0.0
elektronika,Telewizory i akcesoria,Projektory,OWLENZ PRZENOY MINI RZUTNIK PROJEKTOR 4000mAh,https://allegro.pl/oferta/owlenz-przenosny-mini-rzutnik-projektor-4000mah-9200671475,289,2,0.0,10.0
elektronika,Telewizory i akcesoria,Projektory,RZUTNIK PROJEKTOR OVERMAX MULTIPIC 2.3 + EKRAN HD,https://allegro.pl/oferta/rzutnik-projektor-overmax-multipic-2-3-ekran-hd-7391977784,469,25,2.0,8.0
elektronika,Telewizory i akcesoria,Kina domowe,Zestaw G這ik闚 Kina Domowego 5.1,https://allegro.pl/oferta/zestaw-glosnikow-kina-domowego-5-1-9089727968,1099,0,0.0,5.0
elektronika,Telewizory i akcesoria,Kina domowe,ZESTAW KINA DOMOWEGO PHILIPS HTS3100,https://allegro.pl/oferta/zestaw-kina-domowego-philips-hts3100-9124775131,150,0,0.0,10.0
elektronika,Telewizory i akcesoria,Kina domowe,Soundbar KINO DOMOWE BLUETOOTH HDMI USB PILOT,https://allegro.pl/oferta/soundbar-kino-domowe-bluetooth-hdmi-usb-pilot-9223314346,299,0,0.0,9.0
elektronika,Telewizory i akcesoria,Kina domowe,ZESTAW KINA DOMOWEGO VK 5.1 HiFi OPTICAL HDMI BT 4,https://allegro.pl/oferta/zestaw-kina-domowego-vk-5-1-hifi-optical-hdmi-bt-4-9089792740,1999,1,10.0,0.0
elektronika,Telewizory i akcesoria,Kina domowe,Zestaw G這ik闚 Kina Domowego 5.0,https://allegro.pl/oferta/zestaw-glosnikow-kina-domowego-5-0-9117868059,599,0,0.0,8.0
elektronika,Telewizory i akcesoria,Stoliki uchwyty i p馧ki,Obrotowy uchwyt do telewizora TV LCD LED 32' - 55',https://allegro.pl/oferta/obrotowy-uchwyt-do-telewizora-tv-lcd-led-32-55-6643268960,49,2641,10.0,9.0
elektronika,Telewizory i akcesoria,Stoliki uchwyty i p馧ki,Obrotowy uchwyt TV Wieszak Telewizora LCD 45'-70',https://allegro.pl/oferta/obrotowy-uchwyt-tv-wieszak-telewizora-lcd-45-70-7151832470,109,1517,5.0,0.0
elektronika,Telewizory i akcesoria,Stoliki uchwyty i p馧ki,Obrotowy uchwyt do telewizor闚 LCD  LED TV 32-55,https://allegro.pl/oferta/obrotowy-uchwyt-do-telewizorow-lcd-led-tv-32-55-7400733526,79,963,2.0,4.0
elektronika,Telewizory i akcesoria,Stoliki uchwyty i p馧ki,UCHWYT WIESZAK TV TELEWIZORA LCD 22-42 OBROTOWY FV,https://allegro.pl/oferta/uchwyt-wieszak-tv-telewizora-lcd-22-42-obrotowy-fv-6832011661,40,486,0.0,10.0
elektronika,Telewizory i akcesoria,Stoliki uchwyty i p馧ki,UCHWYT TV WIESZAK DO TELEWIZORA 23 - 55 40kg MOCNY,https://allegro.pl/oferta/uchwyt-tv-wieszak-do-telewizora-23-55-40kg-mocny-7952563558,40,891,2.0,10.0
elektronika,Konsole i automaty,Konsole Xbox One,Konsola Xbox One S 1 TB All-Digital Edititon + GRY,https://allegro.pl/oferta/konsola-xbox-one-s-1-tb-all-digital-edititon-gry-9197237451,699,130,10.0,9.0
elektronika,Konsole i automaty,Konsole Xbox One,Konsola Xbox One X 1TB + Forza Horizon 4 LEGO,https://allegro.pl/oferta/konsola-xbox-one-x-1tb-forza-horizon-4-lego-9152577560,1399,54,3.0,0.0
elektronika,Konsole i automaty,Konsole Xbox One,KONSOLA XBOX ONE S 4K 1TB/1000GB +6X GRA+GAME PASS,https://allegro.pl/oferta/konsola-xbox-one-s-4k-1tb-1000gb-6x-gra-game-pass-8691077977,749,28,0.0,9.0
elektronika,Konsole i automaty,Konsole Xbox One,KONSOLA XBOX ONE S 4K 1TB/1000GB +ASSASSIN'S CREED,https://allegro.pl/oferta/konsola-xbox-one-s-4k-1tb-1000gb-assassin-s-creed-8867309097,649,86,6.0,10.0
elektronika,Konsole i automaty,Konsole Xbox One,KONSOLA XBOX ONE X1 500GB + 3X GRA + GAME PASS,https://allegro.pl/oferta/konsola-xbox-one-x1-500gb-3x-gra-game-pass-8700127360,729,29,0.0,9.0
elektronika,Konsole i automaty,Konsole Playstation 4,Konsola Playstation 4 500 gb / Ps4,https://allegro.pl/oferta/konsola-playstation-4-500-gb-ps4-9000367018,899,27,9.0,10.0
elektronika,Konsole i automaty,Konsole Playstation 4,SONY PLAYSTATION 4 500GB JET BLACK + PAD SKLEP !,https://allegro.pl/oferta/sony-playstation-4-500gb-jet-black-pad-sklep-8710083967,898,9,1.0,10.0
elektronika,Konsole i automaty,Konsole Playstation 4,Sony Playstation 4 Slim 500GB +Pad Sony V2 / Ps4,https://allegro.pl/oferta/sony-playstation-4-slim-500gb-pad-sony-v2-ps4-9034731352,999,29,10.0,8.0
elektronika,Konsole i automaty,Konsole Playstation 4,SONY PLAYSTATION 4 PRO 4K HDR 1TB 1000GB ZESTAW GW,https://allegro.pl/oferta/sony-playstation-4-pro-4k-hdr-1tb-1000gb-zestaw-gw-8515909737,1399,6,0.0,1.0
elektronika,Konsole i automaty,Konsole Playstation 4,PS4 PLAYSTATION 4 PRO 1000GB 1TB 4K + PAD -KOMPLET,https://allegro.pl/oferta/ps4-playstation-4-pro-1000gb-1tb-4k-pad-komplet-7882730881,1429,22,7.0,0.0
elektronika,Konsole i automaty,Nintendo Switch,KONSOLA NINTENDO SWITCH RED BLUE - NOWY MODEL V2,https://allegro.pl/oferta/konsola-nintendo-switch-red-blue-nowy-model-v2-9154692156,1649,54,10.0,0.0
elektronika,Konsole i automaty,Nintendo Switch,Szara Konsola NINTENDO Switch Lite,https://allegro.pl/oferta/szara-konsola-nintendo-switch-lite-8545228999,939,39,7.0,10.0
elektronika,Konsole i automaty,Nintendo Switch,Konsola NINTENDO SWITCH V2 32GB - NOWY MODEL -GWAR,https://allegro.pl/oferta/konsola-nintendo-switch-v2-32gb-nowy-model-gwar-9204480832,1589,16,2.0,1.0
elektronika,Konsole i automaty,Nintendo Switch,Konsola NINTENDO Switch+Joy-Con Szary v2 2019,https://allegro.pl/oferta/konsola-nintendo-switch-joy-con-szary-v2-2019-9213906890,1599,8,0.0,1.0
elektronika,Konsole i automaty,Nintendo Switch,Konsola NINTENDO Switch+Joy-Con Blue-Red v2 2019,https://allegro.pl/oferta/konsola-nintendo-switch-joy-con-blue-red-v2-2019-9213906655,1599,9,0.0,1.0
elektronika,Konsole i automaty,Konsole Xbox 360,ZESTAW XBOX 360 SLIM 4gb + PAD+GRY+HDMI,https://allegro.pl/oferta/zestaw-xbox-360-slim-4gb-pad-gry-hdmi-7781717443,369,18,1.0,0.0
elektronika,Konsole i automaty,Konsole Xbox 360,BEZPRZEWODOWY GAMEPAD XBOX 360 PC DUAL SHOCK PAD,https://allegro.pl/oferta/bezprzewodowy-gamepad-xbox-360-pc-dual-shock-pad-7877862965,109,176,10.0,9.0
elektronika,Konsole i automaty,Konsole Xbox 360,ZESTAW KONSOLA XBOX 360 SLIM E + PAD CAΧ KOMPLET,https://allegro.pl/oferta/zestaw-konsola-xbox-360-slim-e-pad-caly-komplet-9213440267,259,1,0.0,4.0
